Loading module for Anaconda
Anaconda 2019.10 is now loaded
SUN
Random Seed:  4115
# of training samples:  10320
Encoder(
  (fc1): Linear(in_features=2150, out_features=4096)
  (fc3): Linear(in_features=4096, out_features=204)
  (lrelu): LeakyReLU(0.2, inplace)
  (linear_means): Linear(in_features=204, out_features=102)
  (linear_log_var): Linear(in_features=204, out_features=102)
)
Generator(
  (fc1): Linear(in_features=204, out_features=4096)
  (fc3): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (sigmoid): Sigmoid()
)
Discriminator_D1(
  (fc1): Linear(in_features=2150, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
Feedback(
  (fc1): Linear(in_features=4096, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=4096)
  (lrelu): LeakyReLU(0.2, inplace)
)
AttDec(
  (fc1): Linear(in_features=2048, out_features=4096)
  (fc3): Linear(in_features=4096, out_features=102)
  (lrelu): LeakyReLU(0.2, inplace)
)
[100/400]  Loss_D: -1.5295 Loss_G: -2.9112, Wasserstein_dist:2.0416, vae_loss_seen:350.5038 GZSL: seen=0.3578, unseen=0.4854, h=0.4119 ZSL: unseen accuracy=0.6438
[101/400]  Loss_D: -1.5374 Loss_G: -2.7147, Wasserstein_dist:2.0517, vae_loss_seen:336.8633 GZSL: seen=0.3721, unseen=0.4736, h=0.4168 ZSL: unseen accuracy=0.6451
[102/400]  Loss_D: -1.3957 Loss_G: -2.4484, Wasserstein_dist:1.8641, vae_loss_seen:349.2210 GZSL: seen=0.3748, unseen=0.4681, h=0.4163 ZSL: unseen accuracy=0.6444
[103/400]  Loss_D: -1.5119 Loss_G: -2.7082, Wasserstein_dist:1.9824, vae_loss_seen:346.9453 GZSL: seen=0.3857, unseen=0.4465, h=0.4139 ZSL: unseen accuracy=0.6500
[104/400]  Loss_D: -1.3107 Loss_G: -2.6464, Wasserstein_dist:1.7794, vae_loss_seen:341.4326 GZSL: seen=0.4000, unseen=0.4410, h=0.4195 ZSL: unseen accuracy=0.6576
[105/400]  Loss_D: -1.4823 Loss_G: -2.7897, Wasserstein_dist:1.9438, vae_loss_seen:355.9908 GZSL: seen=0.3903, unseen=0.4354, h=0.4116 ZSL: unseen accuracy=0.6354
[106/400]  Loss_D: -1.3115 Loss_G: -2.6197, Wasserstein_dist:1.8258, vae_loss_seen:341.6743 GZSL: seen=0.3953, unseen=0.4264, h=0.4103 ZSL: unseen accuracy=0.6486
[107/400]  Loss_D: -1.3631 Loss_G: -2.6974, Wasserstein_dist:1.8482, vae_loss_seen:345.0688 GZSL: seen=0.3609, unseen=0.4792, h=0.4117 ZSL: unseen accuracy=0.6417
[108/400]  Loss_D: -1.2077 Loss_G: -2.5729, Wasserstein_dist:1.6629, vae_loss_seen:338.0703 GZSL: seen=0.3907, unseen=0.4535, h=0.4198 ZSL: unseen accuracy=0.6500
[109/400]  Loss_D: -1.3543 Loss_G: -2.7037, Wasserstein_dist:1.8509, vae_loss_seen:347.6242 GZSL: seen=0.4012, unseen=0.4437, h=0.4214 ZSL: unseen accuracy=0.6458
[110/400]  Loss_D: -1.2913 Loss_G: -2.7559, Wasserstein_dist:1.6767, vae_loss_seen:360.2906 GZSL: seen=0.4066, unseen=0.4479, h=0.4263 ZSL: unseen accuracy=0.6410
[111/400]  Loss_D: -1.3585 Loss_G: -2.5683, Wasserstein_dist:1.8107, vae_loss_seen:336.6071 GZSL: seen=0.3721, unseen=0.4757, h=0.4176 ZSL: unseen accuracy=0.6549
[112/400]  Loss_D: -1.1647 Loss_G: -2.5442, Wasserstein_dist:1.6029, vae_loss_seen:331.8771 GZSL: seen=0.3996, unseen=0.4375, h=0.4177 ZSL: unseen accuracy=0.6451
[113/400]  Loss_D: -1.3551 Loss_G: -2.8559, Wasserstein_dist:1.8604, vae_loss_seen:339.8891 GZSL: seen=0.4019, unseen=0.4326, h=0.4167 ZSL: unseen accuracy=0.6444
[114/400]  Loss_D: -1.3816 Loss_G: -2.6751, Wasserstein_dist:1.9411, vae_loss_seen:349.3376 GZSL: seen=0.3690, unseen=0.4792, h=0.4169 ZSL: unseen accuracy=0.6424
[115/400]  Loss_D: -1.2346 Loss_G: -2.8105, Wasserstein_dist:1.7098, vae_loss_seen:340.6232 GZSL: seen=0.3725, unseen=0.4889, h=0.4228 ZSL: unseen accuracy=0.6424
[116/400]  Loss_D: -1.4958 Loss_G: -2.8715, Wasserstein_dist:2.0105, vae_loss_seen:357.7178 GZSL: seen=0.3783, unseen=0.4729, h=0.4203 ZSL: unseen accuracy=0.6368
[117/400]  Loss_D: -1.3466 Loss_G: -2.8213, Wasserstein_dist:1.8475, vae_loss_seen:335.1429 GZSL: seen=0.3709, unseen=0.4701, h=0.4147 ZSL: unseen accuracy=0.6375
[118/400]  Loss_D: -1.2979 Loss_G: -3.1963, Wasserstein_dist:1.8150, vae_loss_seen:351.6393 GZSL: seen=0.3981, unseen=0.4514, h=0.4231 ZSL: unseen accuracy=0.6556
[119/400]  Loss_D: -1.2568 Loss_G: -2.6254, Wasserstein_dist:1.6596, vae_loss_seen:324.3639 GZSL: seen=0.3651, unseen=0.4882, h=0.4178 ZSL: unseen accuracy=0.6479
[120/400]  Loss_D: -1.3451 Loss_G: -2.9457, Wasserstein_dist:1.8521, vae_loss_seen:338.5933 GZSL: seen=0.3969, unseen=0.4479, h=0.4209 ZSL: unseen accuracy=0.6403
[121/400]  Loss_D: -1.3923 Loss_G: -2.7487, Wasserstein_dist:1.8463, vae_loss_seen:354.6878 GZSL: seen=0.3725, unseen=0.4576, h=0.4107 ZSL: unseen accuracy=0.6417
[122/400]  Loss_D: -1.3989 Loss_G: -2.7788, Wasserstein_dist:1.8381, vae_loss_seen:333.6044 GZSL: seen=0.3752, unseen=0.4868, h=0.4238 ZSL: unseen accuracy=0.6458
[123/400]  Loss_D: -1.5006 Loss_G: -2.7534, Wasserstein_dist:1.9468, vae_loss_seen:354.7598 GZSL: seen=0.3973, unseen=0.4403, h=0.4177 ZSL: unseen accuracy=0.6417
[124/400]  Loss_D: -1.2075 Loss_G: -2.7521, Wasserstein_dist:1.6203, vae_loss_seen:341.5837 GZSL: seen=0.3702, unseen=0.4625, h=0.4112 ZSL: unseen accuracy=0.6472
[125/400]  Loss_D: -1.1194 Loss_G: -3.1773, Wasserstein_dist:1.5552, vae_loss_seen:360.7267 GZSL: seen=0.3702, unseen=0.4660, h=0.4126 ZSL: unseen accuracy=0.6437
[126/400]  Loss_D: -1.1773 Loss_G: -2.8152, Wasserstein_dist:1.6704, vae_loss_seen:320.5159 GZSL: seen=0.3694, unseen=0.4667, h=0.4124 ZSL: unseen accuracy=0.6361
[127/400]  Loss_D: -1.2928 Loss_G: -3.0067, Wasserstein_dist:1.7406, vae_loss_seen:345.0194 GZSL: seen=0.3767, unseen=0.4868, h=0.4248 ZSL: unseen accuracy=0.6465
[128/400]  Loss_D: -1.1482 Loss_G: -2.8428, Wasserstein_dist:1.5953, vae_loss_seen:340.0948 GZSL: seen=0.3733, unseen=0.4708, h=0.4164 ZSL: unseen accuracy=0.6458
[129/400]  Loss_D: -1.1888 Loss_G: -3.0991, Wasserstein_dist:1.6328, vae_loss_seen:340.4620 GZSL: seen=0.3760, unseen=0.4757, h=0.4200 ZSL: unseen accuracy=0.6403
[130/400]  Loss_D: -1.4133 Loss_G: -3.1887, Wasserstein_dist:1.9709, vae_loss_seen:334.6443 GZSL: seen=0.3744, unseen=0.4771, h=0.4196 ZSL: unseen accuracy=0.6444
[131/400]  Loss_D: -1.1762 Loss_G: -2.4950, Wasserstein_dist:1.5054, vae_loss_seen:347.1656 GZSL: seen=0.3655, unseen=0.4833, h=0.4162 ZSL: unseen accuracy=0.6444
[132/400]  Loss_D: -1.2664 Loss_G: -2.9086, Wasserstein_dist:1.7088, vae_loss_seen:344.2457 GZSL: seen=0.4039, unseen=0.4361, h=0.4194 ZSL: unseen accuracy=0.6375
[133/400]  Loss_D: -1.1395 Loss_G: -2.6668, Wasserstein_dist:1.5530, vae_loss_seen:329.1867 GZSL: seen=0.3643, unseen=0.4951, h=0.4198 ZSL: unseen accuracy=0.6431
[134/400]  Loss_D: -1.2492 Loss_G: -2.9148, Wasserstein_dist:1.7186, vae_loss_seen:344.6291 GZSL: seen=0.3740, unseen=0.4694, h=0.4163 ZSL: unseen accuracy=0.6382
[135/400]  Loss_D: -1.0070 Loss_G: -2.7066, Wasserstein_dist:1.4412, vae_loss_seen:331.5742 GZSL: seen=0.3736, unseen=0.4653, h=0.4145 ZSL: unseen accuracy=0.6417
[136/400]  Loss_D: -1.1179 Loss_G: -2.8238, Wasserstein_dist:1.5377, vae_loss_seen:334.3831 GZSL: seen=0.3791, unseen=0.4646, h=0.4175 ZSL: unseen accuracy=0.6389
[137/400]  Loss_D: -0.9992 Loss_G: -2.6615, Wasserstein_dist:1.3805, vae_loss_seen:334.1817 GZSL: seen=0.3740, unseen=0.4653, h=0.4147 ZSL: unseen accuracy=0.6417
[138/400]  Loss_D: -1.0618 Loss_G: -2.5848, Wasserstein_dist:1.4146, vae_loss_seen:348.1230 GZSL: seen=0.3744, unseen=0.4694, h=0.4166 ZSL: unseen accuracy=0.6375
[139/400]  Loss_D: -1.2443 Loss_G: -2.9610, Wasserstein_dist:1.6650, vae_loss_seen:339.2764 GZSL: seen=0.3752, unseen=0.4771, h=0.4200 ZSL: unseen accuracy=0.6458
[140/400]  Loss_D: -1.2786 Loss_G: -2.9562, Wasserstein_dist:1.7894, vae_loss_seen:346.4916 GZSL: seen=0.3729, unseen=0.4722, h=0.4167 ZSL: unseen accuracy=0.6368
[141/400]  Loss_D: -1.1775 Loss_G: -2.5912, Wasserstein_dist:1.5226, vae_loss_seen:345.4461 GZSL: seen=0.3802, unseen=0.4715, h=0.4210 ZSL: unseen accuracy=0.6389
[142/400]  Loss_D: -1.2571 Loss_G: -2.7735, Wasserstein_dist:1.6888, vae_loss_seen:337.0832 GZSL: seen=0.3729, unseen=0.4694, h=0.4156 ZSL: unseen accuracy=0.6417
[143/400]  Loss_D: -1.2327 Loss_G: -2.4871, Wasserstein_dist:1.6259, vae_loss_seen:335.5874 GZSL: seen=0.3779, unseen=0.4597, h=0.4148 ZSL: unseen accuracy=0.6375
[144/400]  Loss_D: -1.0826 Loss_G: -3.2210, Wasserstein_dist:1.4758, vae_loss_seen:338.9820 GZSL: seen=0.3736, unseen=0.4785, h=0.4196 ZSL: unseen accuracy=0.6410
[145/400]  Loss_D: -1.1912 Loss_G: -2.9327, Wasserstein_dist:1.6136, vae_loss_seen:351.7643 GZSL: seen=0.3729, unseen=0.4715, h=0.4164 ZSL: unseen accuracy=0.6326
[146/400]  Loss_D: -1.2712 Loss_G: -3.1453, Wasserstein_dist:1.6974, vae_loss_seen:340.9904 GZSL: seen=0.3767, unseen=0.4771, h=0.4210 ZSL: unseen accuracy=0.6375
[147/400]  Loss_D: -1.1736 Loss_G: -2.8474, Wasserstein_dist:1.5722, vae_loss_seen:335.3782 GZSL: seen=0.3814, unseen=0.4694, h=0.4209 ZSL: unseen accuracy=0.6299
[148/400]  Loss_D: -1.1657 Loss_G: -2.9182, Wasserstein_dist:1.6198, vae_loss_seen:326.2386 GZSL: seen=0.3694, unseen=0.4687, h=0.4132 ZSL: unseen accuracy=0.6326
[149/400]  Loss_D: -1.2973 Loss_G: -3.0179, Wasserstein_dist:1.7457, vae_loss_seen:351.6830 GZSL: seen=0.4078, unseen=0.4451, h=0.4256 ZSL: unseen accuracy=0.6382
[150/400]  Loss_D: -1.1137 Loss_G: -3.1072, Wasserstein_dist:1.5293, vae_loss_seen:349.6500 GZSL: seen=0.3806, unseen=0.4569, h=0.4153 ZSL: unseen accuracy=0.6278
[151/400]  Loss_D: -1.2144 Loss_G: -2.8703, Wasserstein_dist:1.6371, vae_loss_seen:336.0110 GZSL: seen=0.3767, unseen=0.4660, h=0.4166 ZSL: unseen accuracy=0.6410
[152/400]  Loss_D: -1.1455 Loss_G: -2.9147, Wasserstein_dist:1.5602, vae_loss_seen:320.4733 GZSL: seen=0.4109, unseen=0.4118, h=0.4113 ZSL: unseen accuracy=0.6347
[153/400]  Loss_D: -1.0880 Loss_G: -2.8746, Wasserstein_dist:1.5462, vae_loss_seen:343.3377 GZSL: seen=0.3671, unseen=0.4611, h=0.4087 ZSL: unseen accuracy=0.6361
[154/400]  Loss_D: -1.4216 Loss_G: -3.5197, Wasserstein_dist:1.9752, vae_loss_seen:339.5138 GZSL: seen=0.3853, unseen=0.4535, h=0.4166 ZSL: unseen accuracy=0.6382
[155/400]  Loss_D: -1.2645 Loss_G: -3.2034, Wasserstein_dist:1.7457, vae_loss_seen:341.5304 GZSL: seen=0.3818, unseen=0.4535, h=0.4146 ZSL: unseen accuracy=0.6319
[156/400]  Loss_D: -1.1779 Loss_G: -3.4236, Wasserstein_dist:1.6333, vae_loss_seen:339.5961 GZSL: seen=0.3977, unseen=0.4208, h=0.4089 ZSL: unseen accuracy=0.6299
[157/400]  Loss_D: -1.0246 Loss_G: -3.0454, Wasserstein_dist:1.4569, vae_loss_seen:339.7708 GZSL: seen=0.3826, unseen=0.4646, h=0.4196 ZSL: unseen accuracy=0.6354
[158/400]  Loss_D: -1.2019 Loss_G: -3.2762, Wasserstein_dist:1.6677, vae_loss_seen:345.1713 GZSL: seen=0.3787, unseen=0.4715, h=0.4200 ZSL: unseen accuracy=0.6465
[159/400]  Loss_D: -1.1786 Loss_G: -2.9731, Wasserstein_dist:1.5798, vae_loss_seen:343.7863 GZSL: seen=0.3837, unseen=0.4625, h=0.4194 ZSL: unseen accuracy=0.6292
[160/400]  Loss_D: -1.2521 Loss_G: -3.4772, Wasserstein_dist:1.6946, vae_loss_seen:355.5514 GZSL: seen=0.3891, unseen=0.4465, h=0.4159 ZSL: unseen accuracy=0.6417
[161/400]  Loss_D: -1.1865 Loss_G: -3.3485, Wasserstein_dist:1.6563, vae_loss_seen:346.1978 GZSL: seen=0.4085, unseen=0.4188, h=0.4136 ZSL: unseen accuracy=0.6312
[162/400]  Loss_D: -1.1701 Loss_G: -2.9361, Wasserstein_dist:1.5736, vae_loss_seen:341.9073 GZSL: seen=0.3810, unseen=0.4722, h=0.4217 ZSL: unseen accuracy=0.6375
[163/400]  Loss_D: -1.2473 Loss_G: -3.0520, Wasserstein_dist:1.6431, vae_loss_seen:355.1156 GZSL: seen=0.3798, unseen=0.4646, h=0.4180 ZSL: unseen accuracy=0.6368
[164/400]  Loss_D: -1.2183 Loss_G: -3.1173, Wasserstein_dist:1.6808, vae_loss_seen:325.1613 GZSL: seen=0.3810, unseen=0.4535, h=0.4141 ZSL: unseen accuracy=0.6285
[165/400]  Loss_D: -1.0614 Loss_G: -3.1796, Wasserstein_dist:1.4638, vae_loss_seen:353.8335 GZSL: seen=0.4031, unseen=0.4215, h=0.4121 ZSL: unseen accuracy=0.6333
[166/400]  Loss_D: -1.0438 Loss_G: -3.0827, Wasserstein_dist:1.4288, vae_loss_seen:353.0230 GZSL: seen=0.3791, unseen=0.4556, h=0.4138 ZSL: unseen accuracy=0.6382
[167/400]  Loss_D: -1.2672 Loss_G: -3.0971, Wasserstein_dist:1.6367, vae_loss_seen:344.7423 GZSL: seen=0.3857, unseen=0.4618, h=0.4203 ZSL: unseen accuracy=0.6326
[168/400]  Loss_D: -1.0801 Loss_G: -2.9236, Wasserstein_dist:1.4758, vae_loss_seen:323.7463 GZSL: seen=0.3748, unseen=0.4625, h=0.4141 ZSL: unseen accuracy=0.6361
[169/400]  Loss_D: -1.2167 Loss_G: -3.2263, Wasserstein_dist:1.6219, vae_loss_seen:324.0027 GZSL: seen=0.3795, unseen=0.4597, h=0.4158 ZSL: unseen accuracy=0.6264
[170/400]  Loss_D: -1.1122 Loss_G: -3.0326, Wasserstein_dist:1.5983, vae_loss_seen:340.0303 GZSL: seen=0.3818, unseen=0.4451, h=0.4110 ZSL: unseen accuracy=0.6368
[171/400]  Loss_D: -0.9870 Loss_G: -2.8724, Wasserstein_dist:1.3083, vae_loss_seen:332.8398 GZSL: seen=0.3752, unseen=0.4681, h=0.4165 ZSL: unseen accuracy=0.6417
[172/400]  Loss_D: -1.2220 Loss_G: -3.3267, Wasserstein_dist:1.6889, vae_loss_seen:347.8716 GZSL: seen=0.3818, unseen=0.4444, h=0.4107 ZSL: unseen accuracy=0.6312
[173/400]  Loss_D: -1.1843 Loss_G: -3.3593, Wasserstein_dist:1.5873, vae_loss_seen:342.1541 GZSL: seen=0.3911, unseen=0.4604, h=0.4229 ZSL: unseen accuracy=0.6375
[174/400]  Loss_D: -1.1168 Loss_G: -3.2821, Wasserstein_dist:1.5410, vae_loss_seen:342.2674 GZSL: seen=0.3849, unseen=0.4646, h=0.4210 ZSL: unseen accuracy=0.6396
[175/400]  Loss_D: -1.1850 Loss_G: -3.3322, Wasserstein_dist:1.6136, vae_loss_seen:330.5306 GZSL: seen=0.3802, unseen=0.4563, h=0.4148 ZSL: unseen accuracy=0.6424
[176/400]  Loss_D: -1.0830 Loss_G: -3.1672, Wasserstein_dist:1.4816, vae_loss_seen:332.8843 GZSL: seen=0.3740, unseen=0.4715, h=0.4172 ZSL: unseen accuracy=0.6410
[177/400]  Loss_D: -1.1198 Loss_G: -3.3767, Wasserstein_dist:1.5441, vae_loss_seen:341.5879 GZSL: seen=0.4097, unseen=0.4236, h=0.4165 ZSL: unseen accuracy=0.6382
[178/400]  Loss_D: -1.0507 Loss_G: -3.4029, Wasserstein_dist:1.5386, vae_loss_seen:314.8570 GZSL: seen=0.3860, unseen=0.4646, h=0.4217 ZSL: unseen accuracy=0.6375
[179/400]  Loss_D: -1.0870 Loss_G: -3.4242, Wasserstein_dist:1.4951, vae_loss_seen:347.8630 GZSL: seen=0.3558, unseen=0.5076, h=0.4184 ZSL: unseen accuracy=0.6458
[180/400]  Loss_D: -1.0013 Loss_G: -2.7319, Wasserstein_dist:1.3322, vae_loss_seen:340.1793 GZSL: seen=0.3864, unseen=0.4611, h=0.4205 ZSL: unseen accuracy=0.6389
[181/400]  Loss_D: -0.9920 Loss_G: -3.1514, Wasserstein_dist:1.3802, vae_loss_seen:348.2198 GZSL: seen=0.3930, unseen=0.4514, h=0.4202 ZSL: unseen accuracy=0.6458
[182/400]  Loss_D: -1.1489 Loss_G: -3.2091, Wasserstein_dist:1.5290, vae_loss_seen:339.2532 GZSL: seen=0.3849, unseen=0.4583, h=0.4184 ZSL: unseen accuracy=0.6340
[183/400]  Loss_D: -0.9140 Loss_G: -2.8842, Wasserstein_dist:1.2270, vae_loss_seen:334.1684 GZSL: seen=0.3733, unseen=0.4757, h=0.4183 ZSL: unseen accuracy=0.6375
[184/400]  Loss_D: -1.0141 Loss_G: -3.1099, Wasserstein_dist:1.4028, vae_loss_seen:331.4700 GZSL: seen=0.3853, unseen=0.4701, h=0.4235 ZSL: unseen accuracy=0.6319
[185/400]  Loss_D: -1.1725 Loss_G: -2.7329, Wasserstein_dist:1.5273, vae_loss_seen:322.6866 GZSL: seen=0.3806, unseen=0.4632, h=0.4179 ZSL: unseen accuracy=0.6444
[186/400]  Loss_D: -1.0835 Loss_G: -3.4391, Wasserstein_dist:1.5748, vae_loss_seen:349.5451 GZSL: seen=0.3903, unseen=0.4465, h=0.4165 ZSL: unseen accuracy=0.6319
[187/400]  Loss_D: -1.0853 Loss_G: -2.9753, Wasserstein_dist:1.4235, vae_loss_seen:329.0105 GZSL: seen=0.3899, unseen=0.4569, h=0.4208 ZSL: unseen accuracy=0.6361
[188/400]  Loss_D: -1.0043 Loss_G: -3.0464, Wasserstein_dist:1.3364, vae_loss_seen:353.2206 GZSL: seen=0.3795, unseen=0.4653, h=0.4180 ZSL: unseen accuracy=0.6347
[189/400]  Loss_D: -1.0771 Loss_G: -3.0703, Wasserstein_dist:1.4737, vae_loss_seen:339.4621 GZSL: seen=0.3864, unseen=0.4569, h=0.4187 ZSL: unseen accuracy=0.6368
[190/400]  Loss_D: -0.9295 Loss_G: -2.9234, Wasserstein_dist:1.2933, vae_loss_seen:334.5484 GZSL: seen=0.3849, unseen=0.4583, h=0.4184 ZSL: unseen accuracy=0.6361
[191/400]  Loss_D: -1.1909 Loss_G: -3.1709, Wasserstein_dist:1.5853, vae_loss_seen:345.0054 GZSL: seen=0.3756, unseen=0.4590, h=0.4131 ZSL: unseen accuracy=0.6257
[192/400]  Loss_D: -1.1411 Loss_G: -2.8016, Wasserstein_dist:1.4851, vae_loss_seen:333.5946 GZSL: seen=0.3810, unseen=0.4722, h=0.4217 ZSL: unseen accuracy=0.6535
[193/400]  Loss_D: -1.2242 Loss_G: -3.2029, Wasserstein_dist:1.6081, vae_loss_seen:336.6599 GZSL: seen=0.3822, unseen=0.4556, h=0.4156 ZSL: unseen accuracy=0.6292
[194/400]  Loss_D: -1.1067 Loss_G: -3.1875, Wasserstein_dist:1.5049, vae_loss_seen:356.1872 GZSL: seen=0.3969, unseen=0.4458, h=0.4199 ZSL: unseen accuracy=0.6333
[195/400]  Loss_D: -0.9919 Loss_G: -3.4011, Wasserstein_dist:1.4071, vae_loss_seen:335.3689 GZSL: seen=0.3779, unseen=0.4583, h=0.4143 ZSL: unseen accuracy=0.6333
[196/400]  Loss_D: -1.0919 Loss_G: -3.4280, Wasserstein_dist:1.4987, vae_loss_seen:326.8391 GZSL: seen=0.3919, unseen=0.4514, h=0.4195 ZSL: unseen accuracy=0.6285
[197/400]  Loss_D: -1.0457 Loss_G: -3.2781, Wasserstein_dist:1.4083, vae_loss_seen:335.2609 GZSL: seen=0.3783, unseen=0.4590, h=0.4148 ZSL: unseen accuracy=0.6375
[198/400]  Loss_D: -0.9646 Loss_G: -2.8012, Wasserstein_dist:1.2883, vae_loss_seen:335.2726 GZSL: seen=0.3857, unseen=0.4646, h=0.4215 ZSL: unseen accuracy=0.6333
[199/400]  Loss_D: -1.1665 Loss_G: -2.8353, Wasserstein_dist:1.5538, vae_loss_seen:340.6900 GZSL: seen=0.3849, unseen=0.4708, h=0.4235 ZSL: unseen accuracy=0.6437
[200/400]  Loss_D: -1.1057 Loss_G: -3.2220, Wasserstein_dist:1.4667, vae_loss_seen:351.9622 GZSL: seen=0.3795, unseen=0.4757, h=0.4222 ZSL: unseen accuracy=0.6326
[201/400]  Loss_D: -0.9955 Loss_G: -2.6937, Wasserstein_dist:1.3221, vae_loss_seen:315.3353 GZSL: seen=0.3860, unseen=0.4667, h=0.4225 ZSL: unseen accuracy=0.6243
[202/400]  Loss_D: -0.9049 Loss_G: -3.0998, Wasserstein_dist:1.2149, vae_loss_seen:343.5445 GZSL: seen=0.3853, unseen=0.4542, h=0.4169 ZSL: unseen accuracy=0.6354
[203/400]  Loss_D: -1.2012 Loss_G: -3.2844, Wasserstein_dist:1.6296, vae_loss_seen:337.3135 GZSL: seen=0.3795, unseen=0.4563, h=0.4143 ZSL: unseen accuracy=0.6368
[204/400]  Loss_D: -0.9915 Loss_G: -3.0811, Wasserstein_dist:1.3781, vae_loss_seen:332.9843 GZSL: seen=0.3822, unseen=0.4493, h=0.4130 ZSL: unseen accuracy=0.6438
[205/400]  Loss_D: -1.0404 Loss_G: -2.9835, Wasserstein_dist:1.3515, vae_loss_seen:333.7985 GZSL: seen=0.3744, unseen=0.4528, h=0.4099 ZSL: unseen accuracy=0.6389
[206/400]  Loss_D: -0.9104 Loss_G: -3.1115, Wasserstein_dist:1.2444, vae_loss_seen:330.9513 GZSL: seen=0.3829, unseen=0.4611, h=0.4184 ZSL: unseen accuracy=0.6354
[207/400]  Loss_D: -0.8958 Loss_G: -3.0052, Wasserstein_dist:1.2584, vae_loss_seen:326.2326 GZSL: seen=0.3891, unseen=0.4368, h=0.4116 ZSL: unseen accuracy=0.6326
[208/400]  Loss_D: -1.1278 Loss_G: -3.4467, Wasserstein_dist:1.5961, vae_loss_seen:343.7597 GZSL: seen=0.3500, unseen=0.5104, h=0.4153 ZSL: unseen accuracy=0.6257
[209/400]  Loss_D: -1.0665 Loss_G: -3.4540, Wasserstein_dist:1.4317, vae_loss_seen:346.5357 GZSL: seen=0.3798, unseen=0.4507, h=0.4122 ZSL: unseen accuracy=0.6340
[210/400]  Loss_D: -0.8719 Loss_G: -3.1374, Wasserstein_dist:1.2517, vae_loss_seen:335.3258 GZSL: seen=0.3829, unseen=0.4715, h=0.4226 ZSL: unseen accuracy=0.6417
[211/400]  Loss_D: -1.0427 Loss_G: -3.4361, Wasserstein_dist:1.4826, vae_loss_seen:339.7935 GZSL: seen=0.3795, unseen=0.4563, h=0.4143 ZSL: unseen accuracy=0.6361
[212/400]  Loss_D: -0.8263 Loss_G: -3.0412, Wasserstein_dist:1.1445, vae_loss_seen:332.4715 GZSL: seen=0.3853, unseen=0.4618, h=0.4201 ZSL: unseen accuracy=0.6465
[213/400]  Loss_D: -1.0451 Loss_G: -3.3657, Wasserstein_dist:1.3906, vae_loss_seen:338.2005 GZSL: seen=0.3849, unseen=0.4542, h=0.4167 ZSL: unseen accuracy=0.6292
[214/400]  Loss_D: -0.9046 Loss_G: -3.1297, Wasserstein_dist:1.2599, vae_loss_seen:343.1099 GZSL: seen=0.3915, unseen=0.4521, h=0.4196 ZSL: unseen accuracy=0.6368
[215/400]  Loss_D: -0.9735 Loss_G: -3.5745, Wasserstein_dist:1.4249, vae_loss_seen:336.7386 GZSL: seen=0.3818, unseen=0.4764, h=0.4239 ZSL: unseen accuracy=0.6424
[216/400]  Loss_D: -0.9925 Loss_G: -3.2054, Wasserstein_dist:1.3302, vae_loss_seen:354.0145 GZSL: seen=0.3891, unseen=0.4562, h=0.4200 ZSL: unseen accuracy=0.6375
[217/400]  Loss_D: -1.0230 Loss_G: -3.6104, Wasserstein_dist:1.5203, vae_loss_seen:327.0855 GZSL: seen=0.3826, unseen=0.4646, h=0.4196 ZSL: unseen accuracy=0.6382
[218/400]  Loss_D: -0.8675 Loss_G: -2.8682, Wasserstein_dist:1.1522, vae_loss_seen:343.2253 GZSL: seen=0.3860, unseen=0.4653, h=0.4220 ZSL: unseen accuracy=0.6299
[219/400]  Loss_D: -1.1068 Loss_G: -3.4103, Wasserstein_dist:1.4880, vae_loss_seen:340.0179 GZSL: seen=0.3829, unseen=0.4521, h=0.4147 ZSL: unseen accuracy=0.6375
[220/400]  Loss_D: -1.0900 Loss_G: -2.8669, Wasserstein_dist:1.4335, vae_loss_seen:334.9946 GZSL: seen=0.3814, unseen=0.4514, h=0.4135 ZSL: unseen accuracy=0.6306
[221/400]  Loss_D: -0.9533 Loss_G: -3.0210, Wasserstein_dist:1.2890, vae_loss_seen:329.8638 GZSL: seen=0.3860, unseen=0.4493, h=0.4153 ZSL: unseen accuracy=0.6299
[222/400]  Loss_D: -0.9083 Loss_G: -2.6401, Wasserstein_dist:1.2578, vae_loss_seen:350.7560 GZSL: seen=0.3779, unseen=0.4569, h=0.4137 ZSL: unseen accuracy=0.6354
[223/400]  Loss_D: -0.8745 Loss_G: -2.9927, Wasserstein_dist:1.2226, vae_loss_seen:346.7681 GZSL: seen=0.3895, unseen=0.4694, h=0.4258 ZSL: unseen accuracy=0.6368
[224/400]  Loss_D: -1.0483 Loss_G: -3.2410, Wasserstein_dist:1.3420, vae_loss_seen:339.0433 GZSL: seen=0.3903, unseen=0.4611, h=0.4228 ZSL: unseen accuracy=0.6340
[225/400]  Loss_D: -0.9429 Loss_G: -2.9702, Wasserstein_dist:1.2622, vae_loss_seen:355.5974 GZSL: seen=0.3868, unseen=0.4569, h=0.4190 ZSL: unseen accuracy=0.6382
[226/400]  Loss_D: -0.8147 Loss_G: -3.5206, Wasserstein_dist:1.2472, vae_loss_seen:337.9730 GZSL: seen=0.3806, unseen=0.4576, h=0.4156 ZSL: unseen accuracy=0.6375
